cycle,year,V_total,U_circ,D_total,ratio_D_V,kappa,eta_global,V_ON,gini,top10_share,top20_share,median_wealth,mean_wealth,eta_mean,eta_std,population,entreprises,age_median,age_mean,deaths,births,RU_total,U_burn,V_burned,V_salaries,staking_volume,r_ic,nu_eff,tau_eng,D_materiel,D_services,D_contractuel,D_engagement,D_regulateur
1108,92,867.9053606997447,0.0,5250.018622825346,1.7474634772931321,0.7363358129772829,0.5,3004.3652934925803,0.42162901353188165,0.37883860817170917,0.4838866959995417,1.5752852800096453,1.995789331025157,0.840643494521123,0.08810765981490858,500,142,53.0,53.122,1,1,4204.121514591356,10.258852327915095,3.7425443141272523,2.4950295427515017,0,0.0,0.011360116154459128,0,1574.0127180486647,0.0,0.0,0.0,3676.0059047766813
1109,92,869.608515228241,0.0,5244.549856926582,1.743844162983216,0.7694715818776607,0.5,3007.4647541639642,0.4207868469005338,0.37827218359671283,0.4832848568528082,1.576311164177024,1.9991956400821493,0.840643494521123,0.08810765981490858,500,142,53.0,53.122,0,0,4203.21747260562,2.8954941981422664,2.5547317927442115,1.7031545284961411,0,0.0,0.006829297589168433,0,1572.373122516706,0.0,0.0,0.0,3672.176734409876
1110,92,871.100046252331,0.0,5239.086787655317,1.741328090698443,0.8050725937017527,0.5,3008.6729868085513,0.4201812373610052,0.3779426004291244,0.48292874885260917,1.5786374842730415,2.0025423384939676,0.840643494521123,0.08810765981490858,500,142,53.0,53.122,0,0,4203.21747260562,10.946220135159793,2.2372965361368893,1.4915310240912598,0,0.0,0.0019255382422243388,0,1570.7352348956665,0.0,0.0,0.0,3668.3515527596505
1111,92,872.5014288441994,0.0,5233.629409077567,1.7341197741105283,0.8399764098688239,0.5,3018.0322531423885,0.4196178839083442,0.3775048590736829,0.48259530129479333,1.5795387824370188,2.005345103677705,0.840643494521123,0.08810765981490858,500,142,53.0,53.122,0,0,4203.21747260562,2.8954941981422664,2.1020738878027303,1.4013825918684872,0,0.0,0.007276443922721553,0,1569.0990534064738,0.0,0.0,0.0,3664.5303556710937
1112,92,873.8375646269595,0.0,5228.177715265531,1.731541708102679,0.8775394360393536,0.5,3019.3772929641177,0.4190171152690725,0.37713552709307496,0.4821850868268179,1.5795388321133137,2.008017375243223,0.840643494521123,0.08810765981490858,500,142,53.0,53.122,0,0,4203.21747260562,2.8954941981422664,2.0042036741383633,1.3361357827589089,0,0.0,0.001918796060000661,0,1567.464576271908,0.0,0.0,0.0,3660.713138993623
1113,92,875.1167463153905,0.0,5222.7317002975815,1.7289962555781484,0.9156124254759109,0.5,3020.6726494911836,0.418543147794042,0.3768083252024828,0.48184935626324593,1.582246565378349,2.010575738620085,0.840643494521123,0.08810765981490858,500,142,53.0,53.122,0,0,4203.21747260562,2.8954941981422664,1.9187725326469116,1.2791816884312743,0,0.0,0.0019179412953058042,0,1565.8318017166011,0.0,0.0,0.0,3656.8998985809803
1114,92,876.3436256035245,0.0,5217.291358258259,1.7264844399241137,0.9541886308722156,0.5,3021.9162348706604,0.41790636485564137,0.3764465355110384,0.4815301772570176,1.582246565477964,2.0130294971963525,0.840643494521123,0.08810765981490858,500,142,53.0,53.122,0,0,4203.21747260562,2.8954941981422664,1.8403189322004891,1.2268792881336597,0,0.0,0.0019171188236037408,0,1564.2007279670343,0.0,0.0,0.0,3653.090630291225
1115,92,877.521845471074,0.0,5211.856683238268,1.7240047336229294,0.9932616102473193,0.5,3023.1104251586085,0.4174218047779745,0.3760999236145404,0.4811776212442995,1.5822466315122306,2.0153859369314517,0.840643494521123,0.08810765981490858,500,142,53.0,53.122,0,0,4203.21747260562,2.8954941981422664,1.7673298013243608,1.1782198675495739,0,0.0,0.0019163298867985962,0,1562.5713532515358,0.0,0.0,0.0,3649.285329986732
1116,93,878.6545996773307,0.0,5206.4276693344655,1.7215552603000142,1.032825297921504,0.5,3024.2582328882927,0.4169116799652641,0.3757899064299452,0.48086012527950217,1.5884546664340937,2.017651445343966,0.840643494521123,0.08810765981490858,500,142,54.0,54.122,0,0,4203.21747260562,2.8954941981422664,1.6991313093856297,1.1327542062570866,0,0.0,0.0019155728974010954,0,1560.9436758002796,0.0,0.0,0.0,3645.483993534186
1117,93,874.2649080040966,0.0,5206.478467499266,1.7209436374039406,1.072873990245344,0.5,3025.3625710562414,0.4165804845563863,0.37439511751337673,0.4797298293964192,1.5866008224180952,2.0088720619974976,0.840512572714171,0.08820030044380928,500,142,54.0,53.926,1,1,4203.21747260562,2.8954941981422664,1.6352600478993347,1.0901733652662233,0,0.0,0.0019148458730502975,0,1559.3176938452834,0.0,0.0,0.0,3647.1607736539827
1118,93,875.3202328062243,0.0,5201.05505589994,1.7506392205056127,1.1066153908034155,0.5,2970.9462663573777,0.41607276469992494,0.37408613180021477,0.4793801344517396,1.5866008224222896,2.0109827116017533,0.840512572714171,0.08820030044380928,500,142,54.0,53.926,0,0,4202.562863570861,2.8954941981422664,1.5829872031918806,1.0553248021279207,0,0.0,0.0019141469031471263,0,1557.6934056204063,0.0,0.0,0.0,3643.3616502795335
1119,93,876.3434770112004,0.0,5195.637293684081,1.748207465875183,1.1408296255084844,0.5,2971.9798108075547,0.41565302183808517,0.3737871575682441,0.47904390612870673,1.587153325775668,2.013029200011704,0.840512572714171,0.08820030044380928,500,142,54.0,53.926,0,0,4202.562863570861,2.8954941981422664,1.534866307463095,1.023244204975397,0,0.0,0.0019492067096133505,0,1556.0708093613473,0.0,0.0,0.0,3639.5664843227332
1120,93,877.3363326545415,0.0,5190.225174966918,1.7457971225760873,1.1755267026962737,0.5,2972.98300463931,0.4152913376473719,0.3734582245553536,0.47874921110885105,1.5871533257757988,2.0150149112983877,0.840512572714171,0.08820030044380928,500,142,54.0,53.926,0,0,4202.562863570861,2.8954941981422664,1.489283465012843,0.9928556433418955,0,0.0,0.0019485288477484608,0,1554.4499033056431,0.0,0.0,0.0,3635.775271661275
1121,93,832.756796243233,0.0,5230.314666616607,1.758705623438854,1.210702466666198,0.5,2973.95686743163,0.39449870639065665,0.34828566311246917,0.45797554051025047,1.5820316467355138,1.9258558384757705,0.840596421117674,0.08818672593129268,500,141,54.0,53.568,2,2,4202.562863570861,2.8954941981422664,1.4458160417064332,0.9638773611376222,0,0.0,0.001947871342435444,0,1552.8306856926663,0.0,0.0,0.0,3677.48398092394
1122,93,831.3726136851442,0.0,5227.189497110881,1.7844139640325343,1.237827411651997,0.5,2929.3592195939445,0.3956974214725695,0.34880573344492516,0.458491878304757,1.57833914593518,1.923087473359593,0.8411154850829786,0.08858471881046805,500,141,54.0,53.412,1,1,4202.982105588374,2.8954941981422664,1.4119669223529354,0.9413112815686236,0,0.0,0.001947233485361793,0,1551.2131547636236,0.0,0.0,0.0,3675.976342347258
1123,93,832.2933425644063,0.0,5221.744511536184,1.7834064834208216,1.264983433206031,0.5,2927.9609332361247,0.39525834293998874,0.3486059822064962,0.458214964358092,1.5852894238192219,1.9249289311181164,0.8411154850829786,0.08858471881046805,500,141,54.0,53.412,0,0,4205.577425414899,2.8954941981422664,1.3810933188925107,0.9207288792616737,0,0.0,0.0019768788878979666,0,1549.5973087615537,0.0,0.0,0.0,3672.147202774631
1124,93,833.1942937581503,0.0,5216.305197817831,1.7809965407726314,1.292621568250469,0.5,2928.868798113945,0.39489502481893823,0.34837348283237923,0.4580097054953678,1.585289423819222,1.9267308335056046,0.8411154850829786,0.08858471881046805,500,141,54.0,53.412,0,0,4205.577425414899,2.8954941981422664,1.3514267906159614,0.9009511937439744,0,0.0,0.001977822972482099,0,1547.9831459313252,0.0,0.0,0.0,3668.3220518865055
1125,93,829.1367624037802,0.0,5215.8056715848925,1.780285866841979,1.3207394107429489,0.5,2929.75738825424,0.39491263171492097,0.3471511064976582,0.457121736668611,1.581044419668858,1.9186157707968645,0.8411687134726874,0.08858806754996303,500,140,54.0,53.224,1,1,4205.577425414899,2.8954941981422664,1.3226028734508133,0.8817352489672089,0,0.0,0.0019772099043882264,0,1546.3706645196355,0.0,0.0,0.0,3669.4350070652567
1126,93,830.0034389748145,0.0,5210.372544154196,1.8118700017140914,1.342196900026153,0.5,2875.6878469343847,0.3945457611199945,0.34690996950642955,0.4568896524269523,1.5837767343249507,1.9203491239389325,0.8411687134726874,0.08858806754996303,500,140,54.0,53.224,0,0,4205.843567363442,2.8954941981422664,1.300014856550897,0.8666765710339315,0,0.0,0.001976610220184552,0,1544.759862775008,0.0,0.0,0.0,3665.612681379187
1127,93,830.8560066779835,0.0,5204.945076227616,1.80944322924706,1.3641253839810699,0.5,2876.5451118317105,0.3941250129989533,0.34670866810134404,0.45663162046462996,1.5862755703574798,1.9220542593452703,0.8411687134726874,0.08858806754996303,500,140,54.0,53.224,0,0,4205.843567363442,2.8954941981422664,1.2788515547535748,0.85256770316905,0,0.0,0.0020137750355825276,0,1543.1507389477906,0.0,0.0,0.0,3661.7943372798254
1128,94,829.0486782816583,0.0,5202.166600673792,1.8079470141465328,1.386537586407842,0.5,2877.3888614924645,0.3952861524823219,0.34698667112656983,0.45696327115795277,1.586600822426912,1.9184396025526205,0.8412014353281833,0.08866122438324156,500,140,54.5,54.076,1,1,4205.843567363442,2.8954941981422664,1.2581500724031207,0.8387667149354139,0,0.0,0.002013174892500462,0,1541.5432912901538,0.0,0.0,0.0,3660.6233093836386
1129,94,827.3372899238566,0.0,5210.671012816978,1.8120462184302832,1.4089148023090643,0.5,2875.572907478493,0.39322065521512584,0.343449661376974,0.4540768018866634,1.5837767343249507,1.9036157563183007,0.8416619579025032,0.08810216543204064,500,139,54.0,53.93,1,1,4206.007176640922,2.8954941981422664,1.2380893893345764,0.8253929262230509,0,0.0,0.0020125845601837848,0,1539.9375180560887,0.0,0.0,0.0,3670.7334947608897
1130,94,785.3912933416873,0.0,5247.960410075721,1.858439554676206,1.4240623786452846,0.5,2823.853160502746,0.36845946575868416,0.3147896814200757,0.43040864129429846,1.5793892958689206,1.8197237631539624,0.8418823692729313,0.08823003935660277,500,140,54.0,53.734,1,1,4208.309789512522,2.8954941981422664,1.2235844057028942,0.8157229371352628,0,0.0,0.0020138555281362987,0,1538.3334175014054,0.0,0.0,0.0,3709.6269925743154
1131,94,781.145583656401,0.0,5247.5448884237285,1.8863161060480473,1.4309489882537878,0.5,2781.901120177397,0.368069617486525,0.31325039559277307,0.42915981937237735,1.5793892958689206,1.8112323437833893,0.84183699630197,0.08827383707589584,500,139,54.0,53.542,1,1,4209.411846364662,2.8954941981422664,1.2159864557494746,0.8106576371663166,0,0.0,0.0020507399171044473,0,1536.7309878837304,0.0,0.0,0.0,3710.813900539998
1132,94,781.9523778192399,0.0,5242.0786993299835,1.8872336194607389,1.4372760146436354,0.5,2777.65224467963,0.3678035044899013,0.31311398959993364,0.4289736491983087,1.5793892958689206,1.8128459321090673,0.84183699630197,0.08827383707589584,500,139,54.0,53.542,0,0,4209.184981509856,2.8954941981422664,1.2101912442584022,0.8067941628389349,0,0.0,0.0020816657911677506,0,1535.1302274625057,0.0,0.0,0.0,3706.948471867478
1133,94,782.7553509283292,0.0,5236.618204179567,1.8847219562918225,1.4441046237757806,0.5,2778.4566241710145,0.367416016676299,0.312854558468849,0.42871311404177287,1.5806029065488147,1.814451878327246,0.84183699630197,0.08827383707589584,500,139,54.0,53.542,0,0,4209.184981509856,2.8954941981422664,1.2044596636342169,0.802973109089478,0,0.0,0.0020848500410289685,0,1533.5311344989857,0.0,0.0,0.0,3703.087069680582
1134,94,783.5543193455262,0.0,5231.163397041293,1.882216363376746,1.4514351154639726,0.5,2779.25720912151,0.3671761440039303,0.3126672683755341,0.42854000130392894,1.5887199428708603,1.8160498151616404,0.84183699630197,0.08827383707589584,500,139,54.0,53.542,0,0,4209.184981509856,2.8954941981422664,1.1984526257957895,0.7989684171971931,0,0.0,0.0020842464647121647,0,1531.9337072562366,0.0,0.0,0.0,3699.229689785056
1135,94,784.3490610067013,0.0,5225.71427199015,1.8797170427762488,1.4592662326595252,0.5,2780.0536746062744,0.36688382490319915,0.31249878532716424,0.42837512745469053,1.5887199428708603,1.8176392984839913,0.84183699630197,0.08827383707589584,500,139,54.0,53.542,0,0,4209.184981509856,2.8954941981422664,1.1921124917630845,0.7947416611753898,0,0.0,0.0020836460825858555,0,1530.3379439991338,0.0,0.0,0.0,3695.3763279910163
1136,94,785.1393531887467,0.0,5220.270823107303,1.8772241419830484,1.467596688689152,0.5,2780.845774544936,0.36655462166365016,0.3123489140084284,0.4281940858601996,1.59317234241649,1.8192198828480817,0.84183699630197,0.08827383707589584,500,139,54.0,53.542,0,0,4209.184981509856,2.8954941981422664,1.1854382730677253,0.7902921820451503,0,0.0,0.0020830491328929766,0,1528.74384299436,0.0,0.0,0.0,3691.5269801129434
1137,94,785.9249802699289,0.0,5214.83304448008,1.8747377920362915,1.4764251705729385,0.5,2781.633285802525,0.36630917449289235,0.31221744430803194,0.4280636889756635,1.59317234241649,1.8207911370104461,0.84183699630197,0.08827383707589584,500,139,54.0,53.542,0,0,4209.184981509856,2.8954941981422664,1.1784406217733703,0.785627081182247,0,0.0,0.002082455794310342,0,1527.1514025104034,0.0,0.0,0.0,3687.681641969677
1138,94,786.7057354562219,0.0,5209.4009302019695,1.8722581150526747,1.485750340817714,0.5,2782.415997195668,0.3660074004066538,0.31203560258765656,0.42790446477832456,1.5953686642128644,1.822352647383032,0.84183699630197,0.08827383707589584,500,139,54.0,53.542,0,0,4209.184981509856,2.8954941981422664,1.1711327794394344,0.7807551862929564,0,0.0,0.0020818662279610245,0,1525.560620817556,0.0,0.0,0.0,3683.840309384413
1139,94,787.4814212686276,0.0,5203.97447437261,1.8697852256733314,1.4955708389174331,0.5,2783.193707447655,0.36572050421958746,0.3118892729839438,0.42773975594836827,1.6028404069019686,1.823904019007844,0.84183699630197,0.08827383707589584,500,139,54.0,53.542,0,0,4209.184981509856,2.8954941981422664,1.163528718608792,0.7756858124058614,0,0.0,0.002081280585692842,0,1523.9714961879113,0.0,0.0,0.0,3680.002978184698
1140,95,788.2518497510964,0.0,5198.553671097787,1.8673192313178797,1.505885282802072,0.5,2783.9662249013813,0.3653618887309529,0.31172729935950527,0.4275276314578646,1.603520996484356,1.825444875972782,0.84183699630197,0.08827383707589584,500,139,55.0,54.542,0,0,4209.184981509856,2.8954941981422664,1.1556427237034916,0.7704284824689944,0,0.0,0.002080699011638394,0,1522.3840268953631,0.0,0.0,0.0,3676.169644202424
1141,95,789.0168425917503,0.0,5193.138514489429,1.8648602322215913,1.5166922702789847,0.5,2784.7333675526397,0.3650561742331824,0.311574917402807,0.42733709023831146,1.604811837389403,1.8269748616540893,0.84183699630197,0.08827383707589584,500,139,55.0,54.542,0,0,4209.184981509856,2.8954941981422664,1.147489260980542,0.7649928406536948,0,0.0,0.0020801216424562305,0,1520.7982112156033,0.0,0.0,0.0,3672.340303273826
1142,95,789.7762311969176,0.0,5187.728998665595,1.8624083214496903,1.5279903804713975,0.5,2785.494963117159,0.36470051527428127,0.31136595509464143,0.42709842327493674,1.6058441989086392,1.8284936388644237,0.84183699630197,0.08827383707589584,500,139,55.0,54.542,0,0,4209.184981509856,2.8954941981422664,1.1390829077509137,0.7593886051672758,0,0.0,0.002079548607331817,0,1519.2140474261191,0.0,0.0,0.0,3668.514951239476
1143,95,790.5298567270178,0.0,5182.325117750471,1.859963584926556,1.539778175251066,0.5,2786.250849075147,0.36434396685521264,0.3111918668951983,0.4269113772788744,1.6058441989086392,1.8300008899246234,0.84183699630197,0.08827383707589584,500,139,55.0,54.542,0,0,4209.184981509856,2.8954941981422664,1.1304382951497178,0.7536255300998119,0,0.0,0.002078980027953101,0,1517.631533806193,0.0,0.0,0.0,3664.693583944278
1144,95,791.2775700973721,0.0,5176.926865874364,1.8575261014862934,1.5520542006608107,0.5,2787.0008726833303,0.36413923519476854,0.311101078128881,0.4267914233373359,1.6113332964992866,1.8314963166653322,0.84183699630197,0.08827383707589584,500,139,55.0,54.542,0,0,4209.184981509856,2.8954941981422664,1.121570055531654,0.7477133703544361,0,0.0,0.0020784160185026994,0,1516.0506686368992,0.0,0.0,0.0,3660.876197237465
1145,95,786.59322076349,0.0,5176.954596264808,1.8570402955678926,1.5648169883226093,0.5,2787.7448909538434,0.36369186729329295,0.30930826710798004,0.42546017179465373,1.608964280024293,1.8221276179975672,0.8420605747856448,0.0884602571723877,500,138,55.0,54.342,1,1,4209.184981509856,2.8954941981422664,1.1124927728911926,0.7416618485941285,0,0.0,0.0020778566856740725,0,1514.471450201103,0.0,0.0,0.0,3662.4831460637056
1146,95,787.331558515952,0.0,5171.5619386783355,1.8908426382263368,1.5704232037618686,0.5,2735.0567594188615,0.36336450903081197,0.3091211189201386,0.425256228045675,1.6113332964992866,1.8236042935024928,0.8420605747856448,0.0884602571723877,500,138,55.0,54.342,0,0,4210.302873928231,2.8954941981422664,1.1075066286941841,0.7383377524627895,0,0.0,0.00207730212871204,0,1512.8938767834577,0.0,0.0,0.0,3658.668061894878
1147,95,782.8957298105528,0.0,5171.340735598802,1.890252916989186,1.576509521614728,0.5,2735.793019611241,0.36298759758734267,0.3074896422159848,0.4240403014187479,1.608964280024293,1.8147326360916936,0.841700633295024,0.08853949027575411,500,138,55.0,54.138,1,1,4210.302873928231,2.8954941981422664,1.1030927123133734,0.735395141542249,0,0.0,0.002117319275492838,0,1511.3179466704041,0.0,0.0,0.0,3660.0227889283983
1148,95,783.6284974014999,0.0,5165.953925780114,1.8913518237108273,1.5819980148338122,0.5,2731.3553517740165,0.36270425142329876,0.30732221369669876,0.4238433792693996,1.6101175997324217,1.8161981712735882,0.841700633295024,0.08853949027575411,500,138,55.0,54.138,0,0,4208.503166475126,2.8954941981422664,1.0991513864209446,0.7327675909472965,0,0.0,0.0021167494597626535,0,1509.7436581501677,0.0,0.0,0.0,3656.2102676299464
1149,95,784.3585328748718,0.0,5160.572727218063,1.888876055127367,1.5879808024482898,0.5,2732.086477145842,0.36236467047730336,0.30717121092688426,0.4236635725229492,1.6101175997324217,1.8176582422203333,0.841700633295024,0.08853949027575411,500,138,55.0,54.138,0,0,4208.503166475126,2.8954941981422664,1.09505321005862,0.7300354733724135,0,0.0,0.002120188569577109,0,1508.171009512757,0.0,0.0,0.0,3652.4017177053056
1150,95,785.0856514799689,0.0,5155.197134067593,1.8864055934376895,1.594458424567467,0.5,2732.8148050457294,0.36192797173654445,0.30694164015248276,0.4233888405530451,1.6101175997324217,1.819112479430526,0.841700633295024,0.08853949027575411,500,138,55.0,54.138,0,0,4208.503166475126,2.8954941981422664,1.0906779076447606,0.727118605096507,0,0.0,0.002119621192347567,0,1506.599999049962,0.0,0.0,0.0,3648.5971350176305
1151,95,785.8096570097492,0.0,5149.827140489737,1.883940586547097,1.6014297881048147,0.5,2733.5401006081543,0.36160595688865427,0.306802119920503,0.42319532819277006,1.6134789245567898,1.820560490490087,0.841700633295024,0.08853949027575411,500,138,55.0,54.138,0,0,4208.503166475126,2.8954941981422664,1.086008294670545,0.7240055297803634,0,0.0,0.002119056287894938,0,1505.0306250553517,0.0,0.0,0.0,3644.796515434385
1152,96,780.7715121212682,0.0,5150.215585504044,1.8835851440911404,1.6088937748234906,0.5,2734.262160465862,0.36079879881799726,0.3047633796986213,0.42161326305199776,1.6115064083872939,1.810484200713124,0.8411518206457492,0.08900596328254787,500,138,56.0,54.94,1,1,4208.503166475126,2.8954941981422664,1.08104813336078,0.7206987555738533,0,0.0,0.00211849403452913,0,1503.462885824273,0.0,0.0,0.0,3646.7526996797706
1153,96,777.0748301128374,0.0,5149.260499674733,1.886713721416726,1.615633867100935,0.5,2729.221948843502,0.3639117349595429,0.30584244308642694,0.42300551520787477,1.6101175997324217,1.8030908366962621,0.8410107078055689,0.0885897935269331,500,138,56.0,54.692,2,2,4205.759103228753,2.8954941981422664,1.076452311236693,0.7176348741577954,0,0.0,0.0021179345857962164,0,1501.896779653848,0.0,0.0,0.0,3647.363720020885
1154,96,777.7896258597909,0.0,5143.896690087079,1.8873060421529173,1.6219303218059178,0.5,2725.523351909186,0.3636691250151196,0.3056793689526438,0.42286335447005263,1.610290711620429,1.804520428190169,0.8410107078055689,0.0885897935269331,500,138,56.0,54.692,0,0,4205.053539027849,2.8954941981422664,1.0721936204303564,0.714795746953571,0,0.0,0.0021218458977799305,0,1500.3323048429731,0.0,0.0,0.0,3643.564385244106
1155,96,777.8385658106407,0.0,5139.2006844983935,1.885089911871075,1.628717944661679,0.5,2726.236373201637,0.36419089598202703,0.3057259027164788,0.4229413245774851,1.6111522312922126,1.8046183080918687,0.841048908661168,0.08856279646727831,500,138,56.0,54.666,1,1,4205.053539027849,2.8954941981422664,1.0677707694924914,0.711847179661661,0,0.0,0.0021247252907328922,0,1498.7694596923166,0.0,0.0,0.0,3640.4312248060764
1156,96,772.9062233033159,0.0,5139.482595069845,1.8851607512802768,1.6358568075134923,0.5,2726.2834702979294,0.3634246905512344,0.30370757807240334,0.4213679303772762,1.6111522312922126,1.794753623077219,0.8413911548041219,0.08843332309164234,500,138,55.5,54.472,1,1,4205.244543305845,2.8954941981422664,1.0631622667386718,0.7087748444924479,0,0.0,0.0021241695889647723,0,1497.2082425043168,0.0,0.0,0.0,3642.274352565528
1157,96,773.6121644780326,0.0,5134.128970792968,1.8866115956343759,1.6422913815510194,0.5,2721.3492075811237,0.3632257069606133,0.30354745299870767,0.421193923320195,1.6111522312922126,1.7961655054266525,0.8413911548041219,0.08843332309164234,500,138,55.5,54.472,0,0,4206.955774020613,2.8954941981422664,1.0589117620753326,0.7059411747168884,0,0.0,0.002124132893507105,0,1495.6486515831803,0.0,0.0,0.0,3638.4803192097884
1158,96,774.3151702289272,0.0,5128.780923204478,1.8841588358252543,1.649215478510774,0.5,2722.053377712231,0.362942632206229,0.30337260026703494,0.42107296239190645,1.6156313212635343,1.797571516928442,0.8413911548041219,0.08843332309164234,500,138,55.5,54.472,0,0,4206.955774020613,2.8954941981422664,1.054508626342165,0.7030057508947767,0,0.0,0.002127984302842142,0,1494.0906852348803,0.0,0.0,0.0,3634.6902379695985
1159,96,775.015074461956,0.0,5123.438446495328,1.8817114633816912,1.6566297805558148,0.5,2722.7545488232363,0.3627225582917524,0.30323246061082,0.4209631912553126,1.6156313212635343,1.7989713253944992,0.8413911548041219,0.08843332309164234,500,138,55.5,54.472,0,0,4206.955774020613,2.8954941981422664,1.0498563495430142,0.6999042330286762,0,0.0,0.0021274338129076698,0,1492.5343417671545,0.0,0.0,0.0,3630.9041047281735
1160,96,775.7117027537399,0.0,5118.101534862521,1.8792696062850018,1.6645331824155676,0.5,2723.452514607599,0.3624831127697734,0.30310613914089407,0.4207946118039575,1.6156313212635343,1.8003645819780667,0.8413911548041219,0.08843332309164234,500,138,55.5,54.472,0,0,4206.955774020613,2.8954941981422664,1.0449424376755088,0.6966282917836726,0,0.0,0.0021268859504017263,0,1490.9796194895032,0.0,0.0,0.0,3627.1219153730176
1161,96,776.4048837186856,0.0,5112.770182509106,1.8768333733060072,1.6729245569797158,0.5,2724.147095436105,0.36222612896907025,0.30294985859613616,0.42064557112505746,1.6221222411342309,1.8017509439079569,0.8413911548041219,0.08843332309164234,500,138,55.5,54.472,0,0,4206.955774020613,2.8954941981422664,1.0397714474179327,0.6931809649452885,0,0.0,0.002126340872559297,0,1489.426516713188,0.0,0.0,0.0,3623.3436657959187
1162,96,777.0944514282473,0.0,5107.444383644173,1.8744028655285512,1.6818027568456488,0.5,2724.8381218217764,0.36188603085611315,0.30279463111615296,0.4204921060938869,1.6221222411342309,1.8031300793270812,0.8413911548041219,0.08843332309164234,500,138,55.5,54.472,0,0,4206.955774020613,2.8954941981422664,1.0343515643429966,0.6895677095619978,0,0.0,0.0021257987154902373,0,1487.8750317512295,0.0,0.0,0.0,3619.569351892944
1163,96,777.7802460215955,0.0,5102.124132482841,1.8719781785888534,1.6911666154123923,0.5,2725.5254312467237,0.361578761250857,0.30265145177896713,0.4202937870194224,1.6221222411342309,1.804501668513778,0.8413911548041219,0.08843332309164234,500,138,55.5,54.472,0,0,4206.955774020613,2.8954941981422664,1.0286918900225295,0.685794593348353,0,0.0,0.0021252596071332066,0,1486.3251629184053,0.0,0.0,0.0,3615.798969564435
1164,97,778.4621139356524,0.0,5096.809423246254,1.869559403074591,1.7010149478936376,0.5,2726.2088676424382,0.3612775752774331,0.3025135188365401,0.4201576345152802,1.6221222411342309,1.8058654043418914,0.8413911548041219,0.08843332309164234,500,138,56.5,55.472,0,0,4206.955774020613,2.8954941981422664,1.0228018710851041,0.6818679140567361,0,0.0,0.0021247236697533177,0,1484.7769085312489,0.0,0.0,0.0,3612.0325147150047
1165,97,779.139908040303,0.0,5091.500250161578,1.8671466245699284,1.7113465523215894,0.5,2726.8882813819378,0.3609457833777363,0.3023466124627274,0.41993248764505364,1.6231935108599376,1.8072209925511922,0.8413911548041219,0.08843332309164234,500,138,56.5,55.472,0,0,4206.955774020613,2.8954941981422664,1.0166911569756951,0.6777941046504634,0,0.0,0.0021241910203646445,0,1483.2302669080468,0.0,0.0,0.0,3608.269983253532
1166,97,779.8134877362528,0.0,5086.196607461994,1.8647399236429254,1.7221602105533238,0.5,2727.5635293557098,0.36072775295428583,0.3021958892847785,0.41981335773968104,1.6244912576092245,1.8085681519430914,0.8413911548041219,0.08843332309164234,500,138,56.5,55.472,0,0,4206.955774020613,2.8954941981422664,1.0103695439242666,0.6735796959495111,0,0.0,0.002123661770752766,0,1481.6852363688379,0.0,0.0,0.0,3604.511371093156
1167,97,780.4827190274361,0.0,5080.8984893866855,1.8623393758341118,1.7334546892794507,0.5,2728.234475046221,0.36049320974128607,0.3020611517361605,0.4196970349934515,1.6244912576092245,1.8099066145254588,0.8413911548041219,0.08843332309164234,500,138,56.5,55.472,0,0,4206.955774020613,2.8954941981422664,1.003846936775568,0.6692312911837122,0,0.0,0.0021231360274319433,0,1480.1418152354106,0.0,0.0,0.0,3600.7566741512746
1168,97,778.752630650106,0.0,5077.998239474115,1.8608217230000144,1.7452287410325933,0.5,2728.900988584426,0.3619007725905632,0.3025090539406382,0.42024301346153414,1.6227361447568072,1.8064464377707992,0.8417516368994815,0.08845114590523738,500,137,56.0,55.33,1,1,4206.955774020613,2.8954941981422664,0.997133315149456,0.6647555434329707,0,0.0,0.002122613891603442,0,1478.6000018313016,0.0,0.0,0.0,3599.3982376428135
1169,97,779.4149506454569,0.0,5072.708661359995,1.8933894651611836,1.7503071426108392,0.5,2679.1681028647517,0.3616518221103757,0.30236066590930555,0.42009628586601455,1.6250686003785406,1.8077710777615021,0.8417516368994815,0.08845114590523738,500,137,56.0,55.33,0,0,4208.758184497411,2.8954941981422664,0.9934799930272424,0.6623199953514951,0,0.0,0.0021220954591278578,0,1477.059794481794,0.0,0.0,0.0,3595.648866878201
1170,97,737.2561971813689,0.0,5110.198903041778,1.9069123785539026,1.7558580297554793,0.5,2679.8289006425516,0.33381177401852136,0.2701819930693904,0.3935614604582602,1.6250686003785406,1.723453570833325,0.8419866681753418,0.08819135256234271,500,136,56.0,55.13,1,1,4208.758184497411,2.8954941981422664,0.9902390456830267,0.6601593637886846,0,0.0,0.002161487511773676,0,1475.5211915139153,0.0,0.0,0.0,3634.677711527863
1171,97,737.9169309662126,0.0,5104.875782591242,1.9353740654686873,1.7525152117379355,0.5,2637.668796783737,0.33353416855226437,0.27006207185487013,0.39344202837613185,1.6250686003785406,1.7247750384030123,0.8419866681753418,0.08819135256234271,500,136,56.0,55.13,0,0,4209.9333408767125,2.8954941981422664,0.9911006772655002,0.660733784843667,0,0.0,0.002160954527692424,0,1473.9841912564357,0.0,0.0,0.0,3630.8915913348064
