cycle,year,V_total,U_circ,D_total,ratio_D_V,kappa,eta_global,V_ON,gini,top10_share,top20_share,median_wealth,mean_wealth,eta_mean,eta_std,population,entreprises,age_median,age_mean,deaths,births,RU_total,U_burn,V_burned,V_salaries,staking_volume,r_ic,nu_eff,tau_eng,D_materiel,D_services,D_contractuel,D_engagement,D_regulateur
30,2,5033.400396585894,0.0,4843.462378082191,0.9624718524097994,2.0,2.0,5032.315870802164,0.5980417993101337,0.3984068456346938,0.7961759066221807,2.5822452733932417,10.066800793171785,0.8349277040313623,0.09197600502972648,500,151,45.0,45.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021555871900123596,0,4841.039334412778,0.0,0.0,0.0,2.423043669413332
31,2,5034.484922369624,0.0,4838.417108000664,0.9612621144311337,2.0,2.0,5033.400396585894,0.5979301203955725,0.3983380517705838,0.7960474787586875,2.586762062698483,10.068969844739247,0.8349277040313623,0.09197600502972648,500,151,45.0,45.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021551226345379675,0,4835.996588333457,0.0,0.0,0.0,2.420519667206389
32,2,5035.569448153356,0.0,4833.377093405441,0.9600539415520732,2.0,2.0,5034.484922369624,0.5978185831731826,0.3982887082439553,0.7959191062149868,2.586762062698483,10.071138896306712,0.8349277040313623,0.09197600502972648,500,151,45.0,45.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.002154658279255236,0,4830.959095111274,0.0,0.0,0.0,2.4179982941667286
33,2,5036.6539739370855,0.0,4828.342328822062,0.9588473316742185,2.0,2.0,5035.569448153356,0.597701169283974,0.3982221598359726,0.7957907889553439,2.586762062698483,10.073307947874172,0.8349277040313623,0.09197600502972648,500,151,45.0,45.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021541941240347893,0,4825.926849274506,0.0,0.0,0.0,2.415479547555637
34,2,5037.738499720819,0.0,4823.312808781767,0.9576422827021105,2.0,2.0,5036.6539739370855,0.5975734633540244,0.3981503658846354,0.7956409989154777,2.586762062698483,10.075476999441635,0.8349277040313623,0.09197600502972648,500,151,45.0,45.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021537301687473615,0,4820.899845357129,0.0,0.0,0.0,2.4129634246372533
35,2,5038.823025504551,0.0,4818.288527821494,0.9564387925432243,2.0,2.0,5037.738499720819,0.5974406924188553,0.3980799023497301,0.7955084920714257,2.5898607077948577,10.077646051009097,0.8349277040313623,0.09197600502972648,500,151,45.0,45.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.002153266413263802,0,4815.878077898816,0.0,0.0,0.0,2.410449922678565
36,3,5039.907551288279,0.0,4813.269480483873,0.9552368591079674,2.0,2.0,5038.823025504551,0.5973473860611649,0.39800715173529394,0.7953631309969771,2.5927831757452844,10.079815102576559,0.8349277040313623,0.09197600502972648,500,151,46.0,46.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021528028574550676,0,4810.861541444923,0.0,0.0,0.0,2.407939038949408
37,3,5040.992077072009,0.0,4808.2556613172155,0.9540364803096736,2.0,2.0,5039.907551288279,0.5972314581053377,0.39794568597113283,0.795239346602748,2.5984415711386637,10.081984154144022,0.8349277040313623,0.09197600502972648,500,151,46.0,46.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021523395011922293,0,4805.850230546493,0.0,0.0,0.0,2.405430770722462
38,3,5042.076602855739,0.0,4803.247064875513,0.952837654064597,2.0,2.0,5040.992077072009,0.5971091572902547,0.39787837289914363,0.7951156154593431,2.6027941829797245,10.084153205711482,0.8349277040313623,0.09197600502972648,500,151,46.0,46.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021518763443464685,0,4800.84413976024,0.0,0.0,0.0,2.4029251152732463
39,3,5000.4876045140745,0.0,4840.872758284648,0.9600950440822075,2.0,2.0,5042.076602855739,0.5986106910954299,0.4012176582478861,0.7943017949077943,2.608452578373104,10.000975209028152,0.8348975482452503,0.09193347990739735,500,151,46.0,46.496,2,2,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021514133867890748,0,4795.843263648552,0.0,0.0,0.0,45.029494636095485
40,3,5001.572130297805,0.0,4835.830185722016,0.9670717274364568,2.0,2.0,5000.4876045140745,0.5984835516631768,0.4011600057813955,0.7941729283028334,2.608452578373104,10.003144260595612,0.8348975482452503,0.09193347990739735,500,151,46.0,46.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.002150950628391451,0,4790.84759677948,0.0,0.0,0.0,44.982588942535884
41,3,5002.656656081536,0.0,4830.792865835776,0.9658548832221159,2.0,2.0,5001.572130297805,0.5983968170593013,0.40111222727200946,0.7940527891706263,2.608452578373104,10.005313312163075,0.8348975482452503,0.09193347990739735,500,151,46.0,46.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.002168840060221343,0,4785.857133726733,0.0,0.0,0.0,44.93573210904247
42,3,5003.741181865271,0.0,4825.760793154392,0.9646396154906814,2.0,2.0,5002.656656081536,0.5982743599453046,0.401048964014472,0.7939196975381408,2.608452578373104,10.007482363730539,0.8348975482452503,0.09193347990739735,500,151,46.0,46.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.002168369775497896,0,4780.871869069672,0.0,0.0,0.0,44.88892408471937
43,3,5004.825707649002,0.0,4820.73396221203,0.963425922124729,2.0,2.0,5003.741181865271,0.5981677514312018,0.40098881192570063,0.7937866635865084,2.608452578373104,10.009651415297999,0.8348975482452503,0.09193347990739735,500,151,46.0,46.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021678996946804703,0,4775.891797393306,0.0,0.0,0.0,44.84216481872374
44,3,5005.910233432731,0.0,4815.712367548548,0.962213801009808,2.0,2.0,5004.825707649002,0.5980592691639257,0.40092593612409166,0.7936666862222844,2.6115512234694784,10.011820466865462,0.8348975482452503,0.09193347990739735,500,151,46.0,46.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.002167429817636479,0,4770.916913288283,0.0,0.0,0.0,44.79545426026568
45,3,5006.994759216463,0.0,4810.696003709494,0.9610032500344355,2.0,2.0,5005.910233432731,0.5979415651220132,0.40086239811076446,0.793542428789953,2.6132840184246877,10.013989518432922,0.8348975482452503,0.09193347990739735,500,151,46.0,46.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.002166960144233455,0,4765.9472113508855,0.0,0.0,0.0,44.748792358608206
46,3,5008.0792850001935,0.0,4805.684865246093,0.9597942670900913,2.0,2.0,5006.994759216463,0.5978590306710281,0.40080823912627556,0.7934225562795063,2.6158484143665146,10.016158570000385,0.8348975482452503,0.09193347990739735,500,151,46.0,46.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021664906743390413,0,4760.982686183026,0.0,0.0,0.0,44.702179063067184
47,3,5009.163810783923,0.0,4800.678946715251,0.9585868500712176,2.0,2.0,5008.0792850001935,0.597748408270675,0.40073445129728813,0.793290491928183,2.6201320868132845,10.018327621567847,0.8348975482452503,0.09193347990739735,500,151,46.0,46.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021660214078209946,0,4756.02333239224,0.0,0.0,0.0,44.65561432301128
48,4,5010.248336567653,0.0,4795.678242679543,0.9573809968752109,2.0,2.0,5009.163810783923,0.597624703079128,0.40066098031588937,0.7931420144506361,2.625055501698414,10.020496673135309,0.8348975482452503,0.09193347990739735,500,151,47.0,47.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.00216555234454719,0,4751.069144591681,0.0,0.0,0.0,44.60909808786189
49,4,5011.332862351383,0.0,4790.682747707204,0.9561767054024182,2.0,2.0,5010.248336567653,0.5975110089109668,0.40059175105893996,0.7930125677635321,2.6301430940477246,10.022665724702772,0.8348975482452503,0.09193347990739735,500,151,47.0,47.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021650834843856158,0,4746.120117400111,0.0,0.0,0.0,44.562630307093094
50,4,5012.417388135115,0.0,4785.692456372131,0.9549739735561333,2.0,2.0,5011.332862351383,0.5974067432706645,0.40053598558565395,0.7928897875272822,2.6301430940477246,10.024834776270232,0.8348975482452503,0.09193347990739735,500,151,47.0,47.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021646148272043727,0,4741.1762454418995,0.0,0.0,0.0,44.51621093023163
51,4,5013.501913918848,0.0,4780.707363253871,0.9537727992425922,2.0,2.0,5012.417388135115,0.5973156089554816,0.4004927334863247,0.7927831651119945,2.6301430940477246,10.027003827837696,0.8348975482452503,0.09193347990739735,500,151,47.0,47.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.002164146372871677,0,4736.237523347015,0.0,0.0,0.0,44.46983990685678
52,4,5014.586439702579,0.0,4775.727462937621,0.9525731803709697,2.0,2.0,5013.501913918848,0.5972191129077307,0.40043399603623064,0.7926549613938102,2.6301430940477246,10.029172879405158,0.8348975482452503,0.09193347990739735,500,151,47.0,47.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021636781212558587,0,4731.30394575102,0.0,0.0,0.0,44.423517186600364
53,4,5015.670965486312,0.0,4770.752750014212,0.9513751148533739,2.0,2.0,5014.586439702579,0.5971246718355672,0.4003808071442817,0.7925397867654421,2.6301430940477246,10.03134193097262,0.8348975482452503,0.09193347990739735,500,151,47.0,47.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021632100722253625,0,4726.375507295065,0.0,0.0,0.0,44.377242719146665
54,4,5016.755491270042,0.0,4765.783219080116,0.9501786006048412,2.0,2.0,5015.670965486312,0.5970333334070186,0.4003091494997829,0.792420338319863,2.6344037310552393,10.033510982540081,0.8348975482452503,0.09193347990739735,500,151,47.0,47.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021627422256487476,0,4721.452202625884,0.0,0.0,0.0,44.33101645423238
55,4,5017.840017053772,0.0,4760.81886473743,0.9489836355433343,2.0,2.0,5016.755491270042,0.5969133642195688,0.4002442424850884,0.7922922961484249,2.638370531027753,10.035680034107543,0.8348975482452503,0.09193347990739735,500,151,47.0,47.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021622745813946838,0,4716.534026395783,0.0,0.0,0.0,44.28483834164657
56,4,5018.924542837502,0.0,4755.8596815938745,0.9477902175897351,2.0,2.0,5017.840017053772,0.5968319013429946,0.40018800701299984,0.7921772745507242,2.6414691761241276,10.037849085675006,0.8348975482452503,0.09193347990739735,500,151,47.0,47.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021618071393319587,0,4711.620973262644,0.0,0.0,0.0,44.23870833123058
57,4,5020.0090686212325,0.0,4750.9056642627875,0.9465983446678425,2.0,2.0,5018.924542837502,0.5967423225810093,0.4001274750271522,0.7920562725074052,2.6439989084084354,10.040018137242468,0.8348975482452503,0.09193347990739735,500,151,47.0,47.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.00216133989932947,0,4706.713037889909,0.0,0.0,0.0,44.192626372878024
58,4,5021.093594404963,0.0,4745.956807363117,0.9454080147043669,2.0,2.0,5020.0090686212325,0.5966576321972772,0.4000723782143316,0.7919586310924402,2.6495752150697247,10.04218718880993,0.8348975482452503,0.09193347990739735,500,151,47.0,47.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021608728612562294,0,4701.810214946582,0.0,0.0,0.0,44.146592416534695
59,4,5022.178120188693,0.0,4741.013105519418,0.9442192256289266,2.0,2.0,5021.093594404963,0.596529237537355,0.4000076487688568,0.7918264802809568,2.6518336097223454,10.044356240377391,0.8348975482452503,0.09193347990739735,500,151,47.0,47.496,0,0,4174.4877412262485,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021604060249813617,0,4696.912499107219,0.0,0.0,0.0,44.10060641219853
