cycle,year,V_total,U_circ,D_total,ratio_D_V,kappa,eta_global,V_ON,gini,top10_share,top20_share,median_wealth,mean_wealth,eta_mean,eta_std,population,entreprises,age_median,age_mean,deaths,births,RU_total,U_burn,V_burned,V_salaries,staking_volume,r_ic,nu_eff,tau_eng,D_materiel,D_services,D_contractuel,D_engagement,D_regulateur
226,18,100870.6702965948,0.0,20631.77285215536,0.17091551131983154,2.0,2.0,120713.28513622994,0.2126976871857602,0.1941005968061815,0.35427234623831966,21.7308666156707,26.067243116906415,0.833159090912391,0.09119775300852054,4069,1221,60.0,59.45514868518063,0,0,67802.48681845056,301.3124849832973,539.2179025397971,359.4786016931981,0,0.0,0.004106601282220706,0.0,18572.762826881215,0.0,0.0,0.0,2059.0100252741477
227,18,101244.85545627779,0.0,20610.281559646184,0.17023837472129694,2.0,2.0,121067.18942417056,0.2122611699705439,0.1940034849220414,0.3539561687033901,21.809299491870057,26.168524536086068,0.833159090912391,0.09119775300852054,4069,1221,60.0,59.45514868518063,0,0,67802.48681845056,331.3124849832972,561.2777395246485,374.18515968309896,0,0.0,0.003511968647817807,0.0,18553.416322754965,0.0,0.0,0.0,2056.8652368912203
228,19,101689.55590584717,0.0,20588.812653756762,0.1695242212605424,2.0,2.0,121450.56618259723,0.2117485351499222,0.1939213738764242,0.35359844819580327,21.90755844754365,26.289507488328773,0.833159090912391,0.09119775300852054,4069,1221,61.0,60.45514868518063,0,0,67802.48681845056,451.3124849832972,667.0506743538457,444.700449569231,0,0.0,0.003831845273250008,0.0,18534.089971108202,0.0,0.0,0.0,2054.7226826485603
229,19,102048.94444057936,0.0,20567.36611116785,0.16866883429419163,2.0,2.0,121939.33868834545,0.21137626032685009,0.19388522138726397,0.3533486478491034,22.027203760910965,26.385723327322427,0.833159090912391,0.09119775300852054,4069,1221,61.0,60.45514868518063,0,0,67802.48681845056,291.3124849832972,539.0828020983608,359.3885347322408,0,0.0,0.0051231370175724295,0.0,18514.783750948896,0.0,0.0,0.0,2052.5823602189525
230,19,102390.29147511935,0.0,20545.94190858449,0.16802772254712253,2.0,2.0,122277.0956906976,0.21089709689862168,0.1937238670818408,0.352990163992788,22.097524783687323,26.47367225608995,0.833159090912391,0.09119775300852054,4069,1221,61.0,60.45514868518063,0,0,67802.48681845056,281.3124849832973,512.0205518100879,341.3470345400587,0,0.0,0.0033628865696006755,0.0,18495.497641306883,0.0,0.0,0.0,2050.4442672776067
231,19,102766.55805654483,0.0,20524.540022735993,0.1673768564194258,2.0,2.0,122624.71922225629,0.21042620648634713,0.19366184845500747,0.35270943831825613,22.204975774898763,26.574079253725742,0.833159090912391,0.09119775300852054,4069,1221,61.0,60.45514868518063,0,0,67802.48681845056,341.31248498329734,564.3998721389339,376.266581425956,0,0.0,0.003244208819318766,0.0,18476.231621233837,0.0,0.0,0.0,2048.308401502154
232,19,103127.4381195648,0.0,20503.16043037591,0.16666145362499069,2.0,2.0,123022.81052048548,0.20987874031883158,0.19348937136328637,0.35229666477548705,22.28424981085131,26.67055401957548,0.833159090912391,0.09119775300852054,4069,1221,61.0,60.45514868518063,0,0,67802.48681845056,301.3124849832973,541.3200945298225,360.8800630198817,0,0.0,0.0038946878290240803,0.0,18456.985669803264,0.0,0.0,0.0,2046.1747605726453
233,19,103463.42481576331,0.0,20547.571320277646,0.1665469142138824,2.0,2.0,123374.07400950164,0.20995437056261612,0.19372152189744585,0.35222184557415365,22.4017086180502,26.76809303727099,0.8331545873822646,0.09119744246290801,4069,1222,61.0,60.4315556647825,2,2,67802.48681845056,381.31248498329734,602.735231618852,401.8234877459011,0,0.0,0.0034278318160153786,0.0,18437.759766110456,0.0,0.0,0.0,2109.8115541671887
234,19,103768.89305570826,0.0,20599.062688443213,0.16647637629750814,2.0,2.0,123735.65034615391,0.209795565804753,0.19381029763654464,0.35210258413190326,22.487347189480282,26.858088620689358,0.8331148225398409,0.09120294764741212,4069,1221,61.0,60.40009830425166,2,2,67802.12032116884,331.3124849832973,567.6588032774865,378.43920218499113,0,0.0,0.00429071812167553,0.0,18418.553889272487,0.0,0.0,0.0,2180.508799170726
235,19,104173.69686887108,0.0,20623.956888095927,0.16626672329658,2.0,2.0,124041.3985383457,0.20986382987772,0.19396446704650852,0.3519548041596487,22.610566296419744,26.970192772059416,0.8330881424306591,0.09119067597703787,4069,1221,61.0,60.382649299582205,2,2,67798.88425829241,461.3124849832973,676.8053478310817,451.2035652207206,0,0.0,0.003754315373302843,0.0,18399.368018428187,0.0,0.0,0.0,2224.5888696677384
236,19,104551.37811692414,0.0,20622.985613586265,0.16572503224237678,2.0,2.0,124440.9811513849,0.20964911564999378,0.19396358839893468,0.3517037071529758,22.705457402198856,27.073434691819582,0.8331713505649793,0.09125672414292592,4069,1221,61.0,60.36839518309167,1,1,67796.71303100718,341.3124849832973,597.3217697340792,398.2145131560529,0,0.0,0.005144386712080199,0.0,18380.20213273811,0.0,0.0,0.0,2242.7834808481525
237,19,104878.28048751103,0.0,20691.214854363472,0.1658132685856609,2.0,2.0,124786.24316891847,0.2100386815418389,0.19408305981540197,0.3516430799907983,22.796017999892733,27.166458168457407,0.8331097927499284,0.09124455402084719,4069,1222,61.0,60.30965839272549,4,4,67803.48450897814,401.3124849832973,625.0609451377372,416.7072967584918,0,0.0,0.0038219298790119105,0.0,18361.056211384523,0.0,0.0,0.0,2330.15864297895
238,19,105297.67301027759,0.0,20669.66164349827,0.16516984674087326,2.0,2.0,125141.85882805761,0.20963678626733917,0.19407067539541412,0.3513342515390874,22.903784355502623,27.281447675699965,0.8331097927499284,0.09124455402084719,4069,1222,61.0,60.30965839272549,0,0,67798.47493398933,391.3124849832973,629.0887841498842,419.3925227665897,0,0.0,0.004461712366053844,0.0,18341.93023357137,0.0,0.0,0.0,2327.7314099269042
239,19,105723.3553322291,0.0,20671.134314834075,0.16462768412519074,2.0,2.0,125562.92961707922,0.20938937294354654,0.19413868237202603,0.35108852040598804,22.994887810973864,27.40156850718372,0.8331394220724809,0.09124090154769401,4069,1223,61.0,60.296141558122386,1,1,67798.47493398933,451.3124849832973,673.064609661796,448.7097397745312,0,0.0,0.004343737962248166,0.0,18322.824178524264,0.0,0.0,0.0,2348.310136309812
240,20,106107.55679804613,0.0,20696.489393947777,0.1642257005591612,2.0,2.0,126024.66802382132,0.20942717327937133,0.19424288580554055,0.3509502942679256,23.114932656048662,27.50934148562854,0.8331457061975566,0.09123833420069838,4069,1223,62.0,61.26542147947899,2,2,67800.88616825866,411.3124849832972,646.706595495768,431.13773033051217,0,0.0,0.0049565937200071455,0.0,18303.73802549046,0.0,0.0,0.0,2392.7513684573155
241,20,106449.01774170298,0.0,20723.560585138337,0.1639326586334742,2.0,2.0,126415.08261921577,0.20951595671895573,0.1943905978563321,0.3508565298721783,23.212885107454294,27.605862156018517,0.8331736771509813,0.09122600373340015,4069,1223,62.0,61.240108134676824,2,2,67801.39757035734,331.3124849832973,585.2123229429516,390.1415486286347,0,0.0,0.004528114361256438,0.0,18284.671753738825,0.0,0.0,0.0,2438.8888313995135
242,20,106823.0495717196,0.0,20731.715301955926,0.16358845297311772,2.0,2.0,126730.92094930896,0.20941331097504712,0.19452954406635764,0.3507929957062423,23.288518701049792,27.71224205903952,0.8332409315102542,0.09129837598495587,4069,1222,62.0,61.2290489063652,1,1,67803.67384654704,381.3124849832973,605.7066958724869,403.804463914991,0,0.0,0.003666789844998653,0.0,18265.625342559826,0.0,0.0,0.0,2466.0899593961008
243,20,107211.59268756016,0.0,20710.11990339449,0.1629062092637639,2.0,2.0,127129.10083041969,0.20910444716540266,0.1946113416776332,0.35059580685747,23.415032912116484,27.820825242898977,0.8332409315102542,0.09129837598495587,4069,1222,62.0,61.2290489063652,0,0,67809.14700630467,341.31248498329734,582.8146737609112,388.54311584060713,0,0.0,0.004194741579149883,0.0,18246.598771265493,0.0,0.0,0.0,2463.521132128996
244,20,107608.74047719843,0.0,20688.546999895916,0.16225279876868748,2.0,2.0,127508.10560371373,0.20862229475955507,0.19448301286473138,0.35021459360641144,23.513752637434553,27.92566835274317,0.8332409315102542,0.09129837598495587,4069,1222,62.0,61.2290489063652,0,0,67809.14700630467,361.3124849832973,595.7216844577231,397.14778963848204,0,0.0,0.003759475005545667,0.0,18227.592019189415,0.0,0.0,0.0,2460.9549807065027
245,20,107964.45559866753,0.0,20693.08521116631,0.16177768023278039,2.0,2.0,127910.63131447567,0.2083355394076598,0.1944077484932765,0.34993639883586425,23.60042037589676,28.019155863831035,0.8332511001950965,0.09129320959825453,4069,1222,62.0,61.21528631113296,1,1,67809.14700630467,331.31248498329734,572.746452660607,381.8309684404051,0,0.0,0.003941555835879555,0.0,18208.605065686705,0.0,0.0,0.0,2484.480145479607
246,20,108394.30344136442,0.0,20671.53005202525,0.16117300864803505,2.0,2.0,128256.77342269597,0.20813860323090694,0.1945763087225548,0.3497975892829467,23.701184298678942,28.143387037180823,0.8332511001950965,0.09129320959825453,4069,1222,62.0,61.21528631113296,0,0,67809.97453387713,431.3124849832973,644.7717640454764,429.8478426969845,0,0.0,0.0036330353433312737,0.0,18189.63789013398,0.0,0.0,0.0,2481.8921618912664
247,20,108751.86345776034,0.0,20697.824636194255,0.16078029669018656,2.0,2.0,128733.58901730136,0.20811497261330136,0.1945916739329888,0.34959601810176844,23.777626666537344,28.241081959271156,0.8332560322511122,0.09130162997495599,4069,1224,62.0,61.1848119931187,2,2,67809.97453387713,361.3124849832972,608.1557674249585,405.43717828330597,0,0.0,0.004650110160374847,0.0,18170.69047192934,0.0,0.0,0.0,2527.134164264912
248,20,109141.14335901258,0.0,20676.264540183714,0.16018688045297153,2.0,2.0,129075.89236843873,0.2077352365091234,0.1946247682680127,0.3493489064628662,23.87006764688397,28.34786854262471,0.8332560322511122,0.09130162997495599,4069,1224,62.0,61.1848119931187,0,0,67810.3759045957,341.3124849832973,583.9198518782106,389.27990125214023,0,0.0,0.00391128012535383,0.0,18151.76279049235,0.0,0.0,0.0,2524.501749691364
249,20,109487.09060549238,0.0,20701.743903313803,0.15991450368228852,2.0,2.0,129455.07397154649,0.20774303496561086,0.19463984667928674,0.34918909891514904,23.983552727972974,28.441313051433383,0.8332193659788808,0.09136427971333663,4069,1224,62.0,61.15851560579995,2,2,67810.3759045957,351.3124849832973,589.5199111936134,393.01327412907546,0,0.0,0.003685609317631678,0.0,18132.854825264007,0.0,0.0,0.0,2568.8890780497977
250,20,109809.04898370485,0.0,20759.78517024235,0.15999420776493983,2.0,2.0,129753.35457607437,0.2076420030721322,0.1946375203815293,0.3489978031986642,24.06659146360548,28.520984190983505,0.8332707481753706,0.09131442788770161,4069,1224,61.0,61.12877856967314,2,2,67807.3920033615,321.3124849832973,554.183752634805,369.45583508987045,0,0.0,0.003779177891290888,0.0,18113.96655570672,0.0,0.0,0.0,2645.8186145356285
251,20,110217.20993379461,0.0,20776.622915328942,0.15979275340984814,2.0,2.0,130022.309973216,0.20737753889361255,0.19477021767258543,0.34883572674880237,24.177826231668288,28.639368637317713,0.8332753287110471,0.0913142589217189,4069,1223,61.0,61.11403293192431,1,1,67811.57348651186,471.3124849832973,681.6374247970618,454.4249498647082,0,0.0,0.003473434663367673,0.0,18095.097961304302,0.0,0.0,0.0,2681.5249540246414
252,21,110605.18733706938,0.0,20745.624787731394,0.1589862360064833,2.0,2.0,130486.92332640299,0.20686426256632973,0.19462026504481475,0.34846764583361783,24.28689866037001,28.74474737573858,0.8332753287110471,0.0913142589217189,4069,1223,62.0,62.11403293192431,0,0,67811.9462505052,341.3124849832972,581.9661049120027,387.97740327466806,0,0.0,0.005013578525543019,0.0,18076.24902156193,0.0,0.0,0.0,2669.3757661694654
253,21,111001.43113196107,0.0,20711.283015045392,0.15826013679075043,2.0,2.0,130868.60301675077,0.2063967745256965,0.19450514263700505,0.34811658134591694,24.390652620405348,28.85306923157911,0.8332753287110471,0.0913142589217189,4069,1223,62.0,62.11403293192431,0,0,67811.9462505052,361.3124849832972,594.3656923377802,396.2437948918536,0,0.0,0.0036588641955776122,0.0,18057.419716006127,0.0,0.0,0.0,2653.8632990392643
254,21,111348.22267709352,0.0,20712.30463104679,0.15778397601515642,2.0,2.0,131270.0133064032,0.20616151446274844,0.194406702840791,0.3478341112160984,24.494183920224163,28.94413036479142,0.8332684899732702,0.0913129812280838,4069,1223,62.0,62.108626198083066,1,1,67811.9462505052,311.3124849832973,557.5941848694666,371.72945657964465,0,0.0,0.003845740115532854,0.0,18038.610024184753,0.0,0.0,0.0,2673.6946068620373
255,21,111738.40053640748,0.0,20690.72945180481,0.1572226157244273,2.0,2.0,131601.48339009055,0.2058763048436263,0.1944545271116478,0.34762049677440915,24.600652339513285,29.052861512747857,0.8332684899732702,0.0913129812280838,4069,1223,62.0,62.108626198083066,0,0,67811.38971402492,361.3124849832972,585.2667889707188,390.17785931381235,0,0.0,0.0033250906625738917,0.0,18019.819925666958,0.0,0.0,0.0,2670.9095261378534
256,21,112128.51833725905,0.0,20693.8402202551,0.1567504673071706,2.0,2.0,132017.72585279212,0.20570935899315157,0.19439391512591808,0.347365181997752,24.70230583533519,29.157760197919337,0.8332599263224081,0.09131420653709385,4069,1224,62.0,62.0921602359302,1,1,67811.38971402492,391.3124849832972,622.2104884289392,414.80699228595955,0,0.0,0.00383703342990393,0.0,18001.049400043186,0.0,0.0,0.0,2692.7908202119147
257,21,112514.01582988023,0.0,20672.28427465127,0.15610767992503433,2.0,2.0,132423.23686175124,0.20546907742944742,0.19446768078580248,0.3471638783785601,24.79721680764103,29.266174178074156,0.8332599263224081,0.09131420653709385,4069,1224,62.0,62.0921602359302,0,0,67810.69280411777,331.31248498329734,578.2462389323628,385.49749262157496,0,0.0,0.0041231073465122624,0.0,17982.298426925136,0.0,0.0,0.0,2689.9858477261328
258,21,112866.06758064515,0.0,20672.562037022944,0.1556781179895651,2.0,2.0,132790.4159170822,0.20524972854689794,0.19438988656739936,0.3468791491313543,24.90785680651426,29.363811838675268,0.8332852790085075,0.09130878618151635,4069,1224,62.0,62.07962644384369,1,1,67810.69280411777,321.3124849832973,560.8286225638798,373.8857483759201,0,0.0,0.003488873908055244,0.0,17963.566985945745,0.0,0.0,0.0,2708.9950510771987
259,21,113246.04767798595,0.0,20698.28758608197,0.15546817055485207,2.0,2.0,133135.21032769358,0.20543488022921852,0.19456974465593868,0.3468826366608498,24.966802750480387,29.47266267806392,0.8332849955193787,0.09131702175921787,4069,1222,62.0,62.0530842958958,2,2,67812.75600571255,431.3124849832973,640.9330602860246,427.28870685734944,0,0.0,0.0033899081884173625,0.0,17944.855056759163,0.0,0.0,0.0,2753.432529322808
260,21,113667.14356806358,0.0,20676.72700783505,0.15486910095967293,2.0,2.0,133510.99011815892,0.20501789640179147,0.19452531652781382,0.3465868768503251,25.08834247377438,29.5866786683216,0.8332849955193787,0.09131702175921787,4069,1222,62.0,62.0530842958958,0,0,67812.73293536725,408.8097144862517,631.6438351162085,421.09589007747206,0,0.0,0.0044925908762982305,0.0,17926.162619040737,0.0,0.0,0.0,2750.5643887943133
261,21,113969.87172706201,0.0,20724.17168245753,0.15471783044709772,2.0,2.0,133948.17922775677,0.2049439092013856,0.19457817695028223,0.34647600686083196,25.1733070171677,29.669950166425032,0.8333248586443694,0.09132765992721592,4069,1223,62.0,62.025804866060454,2,2,67812.73293536725,308.80971448625166,557.6743269313159,371.7828846208774,0,0.0,0.004230265347774056,0.0,17907.489652486987,0.0,0.0,0.0,2816.6820299705428
262,21,114333.40513753881,0.0,20722.44174670023,0.15439150910407126,2.0,2.0,134220.08675834484,0.20487094085742874,0.1946582395518463,0.3463420725497342,25.251518808923958,29.771311875840027,0.8332881082743343,0.0913556470577949,4069,1224,62.0,62.00958466453674,1,1,67815.976996479,348.80971448625166,575.1175827548932,383.4117218365956,0,0.0,0.003220769955019161,0.0,17888.83613681558,0.0,0.0,0.0,2833.6056098846516
263,21,114628.77628594647,0.0,20746.694591324183,0.1541463532190643,2.0,2.0,134590.88819208147,0.20498900902297423,0.19474336105365286,0.3462814236323525,25.33630085640387,29.854233007332287,0.8332650194139614,0.09131525156744257,4069,1224,62.0,61.977635782747605,2,2,67812.98625136555,278.8097144862516,511.8862945641704,341.257529709447,0,0.0,0.0036280570047914854,0.0,17870.202051765304,0.0,0.0,0.0,2876.4925395588803
264,22,114934.21323912566,0.0,20780.720818856564,0.1540710852226891,2.0,2.0,134877.48716003925,0.20467805143070628,0.1946032461176472,0.34599980008227627,25.43628994686976,29.925348930343844,0.8332841507219668,0.09129515560363644,4069,1225,63.0,62.9604325387073,1,1,67811.10727990839,258.80971448625166,490.5952844461599,327.0635229641062,0,0.0,0.002915987001318157,0.0,17851.58737709606,0.0,0.0,0.0,2929.1334417605017
265,22,115286.5657811078,0.0,20753.391647467754,0.15353088265478884,2.0,2.0,135174.0528590026,0.20435634256680868,0.19463837422900093,0.3457851883231338,25.515010536083626,30.025920605319964,0.8332841507219668,0.09129515560363644,4069,1225,63.0,62.9604325387073,0,0,67812.66418575388,308.80971448625166,528.5288129729789,352.35254198198567,0,0.0,0.0027108932891631472,0.0,17832.992092588833,0.0,0.0,0.0,2920.3995548789194
266,22,115678.07447034966,0.0,20720.26397113951,0.15286945529721516,2.0,2.0,135542.2110378709,0.20379282072742622,0.19447003984779765,0.34540836551986814,25.615272604625535,30.132598468793176,0.8332841507219668,0.09129515560363644,4069,1225,63.0,62.9604325387073,0,0,67812.66418575388,368.80971448625166,587.2630338627097,391.50868924180656,0,0.0,0.0031935155498334523,0.0,17814.416178045667,0.0,0.0,0.0,2905.8477930938407
267,22,116026.43004892202,0.0,20725.97720591808,0.1524437538656415,2.0,2.0,135958.19231915017,0.20378735178571694,0.19461999229780336,0.34535926235919034,25.713164936222814,30.237623587112907,0.8333296338681416,0.09127909746034894,4069,1225,63.0,62.954042762349474,1,1,67812.66418575388,368.8097144862517,588.8086061078138,392.53907073854214,0,0.0,0.0037814705315014603,0.0,17795.859613289642,0.0,0.0,0.0,2930.1175926284386
268,22,116295.43167780868,0.0,20778.02565216954,0.1524149897559355,2.0,2.0,136325.3423133887,0.20378564325277182,0.19469883417595954,0.3452545065376806,25.81241263521467,30.31312046261816,0.8333740839859171,0.09134447635963236,4069,1224,63.0,62.921356598672894,2,2,67816.36560418959,278.80971448625166,514.0744232400483,342.71628216003165,0,0.0,0.0037617123948896327,0.0,17777.322378164863,0.0,0.0,0.0,3000.703274004678
269,22,116513.80024524625,0.0,20877.423534285186,0.15285778255169477,2.0,2.0,136580.70387894497,0.2042625346949638,0.1948465948669322,0.34532926787752116,25.904512641924974,30.375671205755182,0.833377871865855,0.09131964194916109,4069,1224,63.0,62.861636765790124,4,4,67819.98295477415,278.8097144862516,509.3044550069551,339.5363033379702,0,0.0,0.0028726172982589224,0.0,17758.804452536424,0.0,0.0,0.0,3118.6190817487613
270,22,116873.75259862721,0.0,20855.676357286462,0.15245702321392937,2.0,2.0,136797.08495961875,0.2037981437991494,0.19472677098296953,0.3449969480322194,25.983621220203748,30.470745761418517,0.833377871865855,0.09131964194916109,4069,1224,63.0,62.861636765790124,0,0,67820.2912124435,318.8097144862517,539.9285300714085,359.9523533809391,0,0.0,0.0028825657760617753,0.0,17740.305816290394,0.0,0.0,0.0,3115.3705409960667
271,22,117260.27632741877,0.0,20833.951833452127,0.15188439610479185,2.0,2.0,137169.79734427657,0.20352440624284784,0.19480200942358725,0.3448355089661104,26.0917341532254,30.579333744816033,0.833377871865855,0.09131964194916109,4069,1224,63.0,62.861636765790124,0,0,67820.2912124435,358.8097144862517,579.7855931868405,386.5237287912266,0,0.0,0.0032509312206241182,0.0,17721.826449333796,0.0,0.0,0.0,3112.1253841183325
272,22,117614.77623067852,0.0,20832.774574146046,0.15143077093248833,2.0,2.0,137572.92818269957,0.2036169273615982,0.19494318795050372,0.34480047813788245,26.179055613246337,30.679944198477237,0.8333810417179772,0.09132125902003407,4069,1223,63.0,62.8459080855247,1,1,67820.2912124435,328.80971448625166,562.5689103081787,375.04594020545255,0,0.0,0.0036409545689744557,0.0,17703.36633159458,0.0,0.0,0.0,3129.4082425514634
273,22,117926.49671886425,0.0,20856.19226965512,0.15121921250863152,2.0,2.0,137920.2544680932,0.20374454094366512,0.19498942886637122,0.3446968322096139,26.258530420823387,30.765078574497927,0.8333936613047712,0.09131847712452956,4069,1223,63.0,62.823052347014006,2,2,67820.54917500919,308.80971448625166,535.3288479888735,356.885898659249,0,0.0,0.0033321751930839518,0.0,17684.925443021613,0.0,0.0,0.0,3171.2668266335077
274,22,118304.2218714038,0.0,20864.257267890414,0.15098542158540962,2.0,2.0,138187.23058694706,0.20362468637404807,0.1950367130395415,0.3445702649034953,26.35436178531181,30.869435590995092,0.8333350553145379,0.09130410257330326,4069,1223,63.0,62.80855246989432,1,1,67821.57615698248,408.8097144862516,611.319413228099,407.5462754853995,0,0.0,0.0031334647513942015,0.0,17666.503763584635,0.0,0.0,0.0,3197.753504305779
275,22,118699.719669529,0.0,20842.52380566474,0.15036423166592244,2.0,2.0,138613.5756805011,0.20326223326797566,0.19492724839510608,0.34431353733075354,26.463443737850238,30.97490787174931,0.8333350553145379,0.09130410257330326,4069,1223,63.0,62.80855246989432,0,0,67816.8068014973,368.80971448625166,593.2466971879487,395.49779812529937,0,0.0,0.004106220395250602,0.0,17648.101273274257,0.0,0.0,0.0,3194.422532390484
276,23,119054.42086347034,0.0,20849.186486103667,0.14997388645692172,2.0,2.0,139018.7783930795,0.2031892486415574,0.19496664798335447,0.3441871446250687,26.56000825320147,31.073036003662782,0.8333346607385665,0.09130436553025857,4069,1224,64.0,63.79356107151634,1,1,67816.8068014973,348.80971448625166,574.656426136113,383.10428409074206,0,0.0,0.0037071377911140346,0.0,17629.717952101935,0.0,0.0,0.0,3219.4685340017313
277,23,119502.9000607706,0.0,20853.477926651096,0.14961520962352834,2.0,2.0,139380.73528168688,0.20330537432935358,0.19527047502869607,0.34424541675262177,26.686004213704386,31.207288025017757,0.8333520133122541,0.09130718402265982,4069,1223,64.0,63.787171295158515,1,1,67816.77469090476,508.80971448625166,711.773283661555,474.51552244103635,0,0.0,0.0034989326359122054,0.0,17611.353780099947,0.0,0.0,0.0,3242.1241465511494
278,23,119952.09047238843,0.0,20831.75569283402,0.148919149106477,2.0,2.0,139886.34650295606,0.20287816565041505,0.1951473030656734,0.3438793282630755,26.802922785107718,31.32746705418629,0.8333520133122541,0.09130718402265982,4069,1223,64.0,63.787171295158515,0,0,67818.18684335145,428.8097144862517,673.7856174269933,449.1904116179952,0,0.0,0.0050217913668454215,0.0,17593.00873732137,0.0,0.0,0.0,3238.7469555126527
279,23,120301.03652484524,0.0,20810.056086199023,0.1483045844092964,2.0,2.0,140319.7087203095,0.20261922059270576,0.19508712742660067,0.34365577076829745,26.871125595811524,31.420631425312667,0.8333520133122541,0.09130718402265982,4069,1223,64.0,63.787171295158515,0,0,67818.18684335145,258.8097144862516,523.4190786852529,348.9460524568354,0,0.0,0.004258428717401694,0.0,17574.68280384005,0.0,0.0,0.0,3235.373282358973
280,23,120674.01707390297,0.0,20788.37908317627,0.14784844729485003,2.0,2.0,140606.00204829063,0.20229863595187636,0.19496671213240208,0.343420981332706,26.956349384085073,31.52291917545617,0.8333520133122541,0.09130718402265982,4069,1223,64.0,63.787171295158515,0,0,67818.18684335145,348.80971448625166,559.4708235867566,372.9805490578375,0,0.0,0.002608517362791618,0.0,17556.3759597506,0.0,0.0,0.0,3232.0031234256708
281,23,120939.8574824972,0.0,20844.90057416031,0.1478240355753845,2.0,2.0,141011.57834735356,0.2022968152676201,0.19496535690751807,0.3433325328291206,27.03361254720325,31.592898734231138,0.8333072707249677,0.0913318053145948,4069,1223,64.0,63.763332514131235,2,2,67818.18684335145,278.80971448625166,516.146760254866,344.0978401699103,0,0.0,0.0034662201662479576,0.0,17538.088185168366,0.0,0.0,0.0,3306.812388991944
282,23,121300.9075346897,0.0,20845.95935306225,0.1475722267945673,2.0,2.0,141259.36706289282,0.20223923853774073,0.19498803707293816,0.3432039430786667,27.133060523513738,31.69146578139389,0.8333414642965058,0.09131573295917889,4069,1223,64.0,63.748341115753256,1,1,67814.54569159809,358.8097144862517,575.7688135857135,383.8458757238091,0,0.0,0.0027741204537775673,0.0,17519.819460229402,0.0,0.0,0.0,3326.1398928328476
283,23,121680.03362317216,0.0,20824.244951042536,0.14701688573528407,2.0,2.0,141645.2596373065,0.20188741859616566,0.19495017671885878,0.34297810946877727,27.235086761867322,31.79405615423548,0.8333414642965058,0.09131573295917889,4069,1223,64.0,63.748341115753256,0,0,67817.32836444984,338.80971448625166,568.6891327246,379.1260884830664,0,0.0,0.0035166674712911045,0.0,17501.56976509046,0.0,0.0,0.0,3322.675185952079
284,23,122087.7514266493,0.0,20802.553168046834,0.14647474194483157,2.0,2.0,142021.43585876352,0.20141543911216186,0.19484564009952476,0.34270199076292224,27.339759270380068,31.903204744389853,0.8333414642965058,0.09131573295917889,4069,1223,64.0,63.748341115753256,0,0,67817.32836444984,388.8097144862517,611.5767052151134,407.71780347674235,0,0.0,0.003335633041155623,0.0,17483.339079928952,0.0,0.0,0.0,3319.2140881178802
285,23,122450.04589596465,0.0,20805.033254970276,0.14605453133452687,2.0,2.0,142447.0234841117,0.20132598692023107,0.19487686224350276,0.3425542921606965,27.463493470946986,32.00332220583408,0.8333249812387149,0.0913001300498344,4069,1223,64.0,63.73162939297124,1,1,67817.32836444984,338.8097144862517,579.7033880039721,386.46892533598077,0,0.0,0.003800281706966203,0.0,17465.127384942953,0.0,0.0,0.0,3339.905870027322
286,23,122779.85106683715,0.0,20807.87043232863,0.14571742192938417,2.0,2.0,142796.03740458906,0.20129053986764922,0.19496918687054443,0.34246541209598086,27.524396750858347,32.095590849821036,0.8333077044353333,0.09129668109377838,4069,1223,64.0,63.71442614893094,1,1,67815.98697320682,288.8097144862517,531.5095136753943,354.3396757835963,0,0.0,0.0033257256355513944,0.0,17446.93466035115,0.0,0.0,0.0,3360.9357719774785
287,23,123091.1939053982,0.0,20811.076045196598,0.14542444541878463,2.0,2.0,143105.76179449132,0.20116606760808597,0.19491271357287984,0.3422725717358168,27.614337768190804,32.17787449856122,0.8332835604124471,0.0913024032254138,4069,1222,64.0,63.70140083558614,1,1,67814.5809869476,268.8097144862516,504.3736824334834,336.24912162232215,0,0.0,0.0028435070244979934,0.0,17428.760886392847,0.0,0.0,0.0,3382.315158803752
288,24,123436.36218061543,0.0,20836.891240034314,0.14530020072620473,2.0,2.0,143405.79803670157,0.20125063286800726,0.1949298328509315,0.34216467661313116,27.736581544890996,32.27296291960272,0.8332748940702059,0.09135491047420764,4069,1223,65.0,64.67092651757189,2,2,67812.61614636512,388.8097144862517,589.066588416332,392.7110589442213,0,0.0,0.002642770602545208,0.0,17410.606043327927,0.0,0.0,0.0,3426.2851967063857
289,24,123795.59973882546,0.0,20815.186283905216,0.1447465132849915,2.0,2.0,143804.40544997572,0.20089502822528904,0.1948033927345653,0.3418824237209608,27.828226633816577,32.36750440772539,0.8332748940702059,0.09135491047420764,4069,1223,65.0,64.67092651757189,0,0,67811.91087943355,298.8097144862517,538.8563373154589,359.2375582103058,0,0.0,0.0037662202466625682,0.0,17392.470111436833,0.0,0.0,0.0,3422.7161724683842
290,24,124210.13648114687,0.0,20793.503936960722,0.14425635674363096,2.0,2.0,144142.72207022706,0.2006157792369614,0.19483456252174894,0.34167831362052453,27.930742115470018,32.483417233694176,0.8332748940702059,0.09135491047420764,4069,1223,65.0,64.67092651757189,0,0,67811.91087943355,418.80971448625166,621.8051134815294,414.5367423210193,0,0.0,0.0029094536217078707,0.0,17374.353071020552,0.0,0.0,0.0,3419.1508659401707
